bar,run_start,run_stop,att_length,att_length_std,gain_ratio,gain_ratio_std,log_light_ratio_spread,log_light_ratio_spread_std
22,4133,4327,100.98970175438598,0.19917179086814435,1.093972105263158,0.001531392826455597,0.25077747368421055,0.00675015251057146
22,4328,4601,99.1523310679612,0.20394630648282255,1.0545414563106794,0.0014350741043529626,0.20035812621359222,0.0027820082279149776
22,4602,4661,99.67688399999999,0.1971536855957805,1.0496480000000001,0.001414077791353785,0.20000680000000004,0.002035405964420858
23,2077,2279,110.44571428571427,0.33921915136540015,1.0442817857142856,0.0036968307407170176,0.13331182142857143,0.005667610891558473
23,2280,2507,109.31975862068965,0.31671151402394493,1.0586729310344827,0.0021468340833540665,0.1528971896551724,0.0023437539918634265
23,2508,2544,108.63024999999999,0.18315481839143408,1.0665553846153846,0.0007707600183696502,0.15500069230769228,0.0018178806081053404
23,2545,2870,110.41096153846152,0.31776541267902103,1.0575434615384613,0.0034676201204576532,0.1745532564102564,0.009826243331567605
23,2871,3500,104.56976923076924,0.2518872826401098,1.0368379487179489,0.011109227206497102,0.2309537692307692,0.0123693351156461
23,3501,4132,108.0585,0.43673167455035344,1.0053100000000001,0.002614821005133818,0.1965735,0.021840073478712377
23,4133,4334,103.95586440677967,0.21542197121527681,1.1508455932203392,0.007352228134817003,0.2296719152542373,0.007549346576928419
23,4335,4508,102.77283582089552,0.22896695955445082,1.0937165671641789,0.0016339756042670012,0.17836622388059703,0.0035356392646279638
23,4509,4661,102.42209836065572,0.17482288038328656,1.1160577049180327,0.01004152401623698,0.18021588524590168,0.00237259517661092
24,2077,2290,115.65696551724139,0.5085008041060084,1.0447268965517242,0.004943970973751617,0.15735093103448278,0.007943695040206127
24,2291,2385,114.69678571428572,0.23749902613477356,1.062986904761905,0.0013003323532947103,0.17636919047619048,0.0017938545786749568
24,2386,2507,115.72261538461537,0.37054731628965865,1.0632469230769233,0.001523101009910535,0.1758935384615385,0.002131818350444035
24,2508,2575,114.51247368421055,0.30253392474773544,1.0616231578947368,0.00132622952935866,0.1797016315789474,0.0026599650019566725
24,2576,2650,115.67358823529412,0.25665416392802193,1.052629411764706,0.001975551957386136,0.1984190294117647,0.0030911375070304214
24,2651,2744,116.7693157894737,0.19378964521562486,1.035901052631579,0.002207599064325057,0.18297568421052632,0.003033804716551763
24,2745,2870,115.63917647058824,0.2768134294800099,1.049150588235294,0.004861741966424888,0.1878630588235294,0.0040937657548232205
24,2871,3500,88.41560857142858,0.5677941610787326,1.5292297142857145,0.01366268735032215,0.8405623714285714,0.00985650422552312
24,3501,4127,94.38316666666667,1.2683471012052663,1.37523,0.10192208503206723,0.8347446666666668,0.02961166373468066
24,4128,4132,104.22,0.37844439485874654,1.08482,0.00231237194240024,0.73684,0.04623253588286069
24,4133,4304,88.04212708333334,0.6161239897332561,1.6032485416666666,0.010412638752493552,0.8430116041666667,0.013733638807898515
24,4305,4389,86.79977027027027,0.591058465057512,1.573101891891892,0.01411532305933499,0.8374084594594595,0.009009203170196016
24,4390,4411,89.59017777777778,0.282047828007857,1.5442366666666665,0.011826063494577486,0.8459636666666667,0.010460140630029778
24,4412,4661,87.64850967741936,0.6409365749683458,1.5619904301075267,0.012479375407755611,0.8394698817204304,0.009099801469947658
